-1.9,0,0.6,0.75,-5.7,24.8,0.873
-0.3,0,0.4,0.71,-4.9,24.9,0.937
1.4,0,1,0.68,-3.8,24.9,1.606
1.1,0,0.8,0.78,-2.3,24.3,1.1
2.9,0,0.6,0.69,-2.2,23.6,1.1
3.7,0,0.1,0.68,-1.6,22.9,1.542
4.3,0,0.5,0.66,-1.5,22.3,1.1
4.5,0,0.6,0.68,-0.9,22.5,1.1
4.4,0,0.8,0.68,-0.9,22.5,1.116
3.9,0,0.2,0.72,-0.6,22.8,1.1
3.4,0,0.7,0.74,-0.8,22.8,1.1
2.5,0,0.8,0.77,-1.1,22.9,0.563
1.8,0,0.2,0.79,-1.4,23.2,0.525
1.8,0,0,0.81,-1.1,23.3,0.474
2,0,0.7,0.79,-1.2,23.2,0.6
1.1,0,0.9,0.82,-1.6,23.1,0.495
0.6,0,0.5,0.83,-1.9,22.9,0.626
0.5,0,1,0.83,-2,23,0.608
0.8,0,0.5,0.82,-1.9,23,0.653
0.4,0,0,0.85,-1.8,22.6,0.421
-0.1,0,0.6,0.85,-2.3,22.1,0.528
-0.9,0,0.1,0.89,-2.4,22.3,0.21
-0.9,0,0.5,0.88,-2.6,22.7,0.392
-0.9,0,0.2,0.88,-2.6,23,0.431
0.2,0,0.4,0.84,-2.1,23.2,0.5
1.5,0,0.5,0.79,-1.7,22.9,0.484
3,0,0.8,0.77,-0.6,22.7,0.409
4.5,0,0.6,0.68,-0.9,22,0.662
6.6,0,1,0.59,-0.8,21.2,1.263
7.7,0,0.8,0.55,-0.7,21,1.646
8.3,0,1,0.51,-1.2,20.4,1.541
8.1,0,0.5,0.53,-0.9,20.5,1.356
7.6,0,0.8,0.55,-0.8,20.2,1.326
6.5,0,0.5,0.6,-0.7,20,1.027
5.5,0,0.9,0.64,-0.7,20.5,0.808
4.5,0,0.7,0.7,-0.5,20.9,0.668
3.7,0,0.7,0.73,-0.7,21.2,0.569
3,0,0.8,0.75,-1,21.3,0.524
2.5,0,0.1,0.76,-1.3,21.8,0.566
1.7,0,0.5,0.78,-1.7,21.8,0.539
1.5,0,1,0.8,-1.5,21.9,0.553
1.7,0,0.7,0.78,-1.7,22,0.578
2.2,0,0.5,0.78,-1.2,21.3,0.598
2.5,0,0.4,0.77,-1.1,21.1,0.616
2.5,0,0.4,0.77,-1.1,21.1,0.621
2.2,0,0,0.79,-1,21.1,0.558
1.8,0,0.7,0.82,-0.9,21.2,0.448
2.5,0,0.6,0.79,-0.7,21.3,0.529
3,0,0.3,0.78,-0.4,21.7,0.56
3.7,0,0.9,0.74,-0.5,21.6,0.573
5.3,0,0.3,0.7,0.2,21,0.674
6,0,0.8,0.67,0.3,20.4,0.574
6.3,0,1.5,0.65,0.1,19.9,0.495
7.1,0,2.1,0.53,-1.8,19.9,0.506
7.1,0,2.4,0.48,-3.1,19.9,0.508
6.5,0,2.4,0.5,-3.1,20.3,0.561
5.9,0,2.2,0.5,-3.7,20.6,0.593
4.7,0,1.7,0.53,-4,21.3,0.375
4,0,2.4,0.46,-6.5,21.9,0.954
3.7,0,2.5,0.44,-7.4,22,1.259
3.2,0,2.3,0.46,-7.3,22.1,1.37
2.7,0,1.9,0.48,-7.2,22.4,1.415
2.2,0,1.9,0.48,-7.6,22.7,3.287
1.7,0,2.3,0.47,-8.4,22.3,1.572
1.5,0,1,0.48,-8.3,22.1,1.622
1.4,0,0.9,0.49,-8.1,22,1.675
1.1,0,1.2,0.52,-7.6,22.4,1.775
0.5,0,0.9,0.54,-7.7,22.6,1.754
-0.3,0,0.5,0.57,-7.8,22.5,1.705
-0.5,0,0.8,0.57,-7.9,22.9,1.937
-0.7,0,1,0.54,-8.8,23.2,2.274
-0.6,0,0.1,0.53,-9,23.4,2.258
0.1,0,0.8,0.53,-8.3,22.9,1.269
1.4,0,1.7,0.42,-10.1,23.3,3.174
2.3,0,1.8,0.43,-9,22.8,3.349
3.2,0,2.5,0.41,-8.8,21.7,3.341
4,0,2.3,0.4,-8.4,21,3.077
5,0,2.5,0.39,-7.8,20.7,3.219
4.3,0,2.2,0.33,-10.5,20.7,3.188
4,0,2.3,0.37,-9.4,20.8,2.886
3.1,0,3,0.43,-8.2,21.1,2.859
2.5,0,1.4,0.4,-9.7,21.7,2.732
1.8,0,1.3,0.39,-10.7,22.3,2.556
1.2,0,1.4,0.4,-10.9,22.1,2.925
0.7,0,0.3,0.4,-11.3,21.8,2.939
0.3,0,0.7,0.43,-10.8,22.3,2.619
-0.7,0,0.3,0.49,-10.1,22.4,2.466
-1.4,0,1.1,0.53,-9.7,21.9,2.28
-2.5,0,0.9,0.6,-9.2,22.1,1.4
-2.5,0,0.4,0.58,-9.6,22.6,1.937
-2.8,0,0.9,0.6,-9.4,22.5,2.037
-3.5,0,0.1,0.66,-8.9,21.9,1.613
-4,0,0.1,0.69,-8.8,21.7,1.064
-4.4,0,0.5,0.7,-9,22.4,1.002
-4,0,0.1,0.69,-8.8,22.2,0.883
-4.5,0,0.3,0.72,-8.7,22.3,0.733
-2.6,0,0.8,0.63,-8.6,22.3,0.9
-0.8,0,0.4,0.55,-8.7,22.3,0.95
1.3,0,1,0.51,-7.7,22.9,1.3
3.1,0,1.4,0.39,-9.5,21.3,1.662
4.3,0,1.9,0.3,-11.7,19,2.254
5.9,0,1.8,0.37,-7.7,18.8,2.044
6,0,1.8,0.4,-6.6,18.9,2.993
5.6,0,2.6,0.41,-6.6,18.6,2.365
5.3,0,2.1,0.43,-6.2,18.4,2.252
4.7,0,2.4,0.46,-5.9,17.5,1.923
4,0,0.5,0.48,-6,17.9,1.473
4.3,0,0.3,0.46,-6.3,18.2,1.974
4.3,0,0.4,0.46,-6.3,18.4,1.863
4,0,0.7,0.48,-6,18.7,1.758
3.7,0,0.8,0.49,-6,18.4,1.351
3.2,0,0.5,0.51,-5.9,17.7,1.328
3.4,0,0.6,0.53,-5.2,17.3,1.195
3,0,0.1,0.55,-5.1,16.9,1.31
2.9,0,0.7,0.55,-5.2,16.8,1.27
3,0,0.1,0.54,-5.4,16.6,1.283
3,0,1,0.55,-5.1,16.7,1.351
2.9,0,0.8,0.56,-5,16.7,1.389
3,0,0.6,0.57,-4.7,17,1.351
3.4,0,0.9,0.55,-4.8,17.3,1.305
3.9,0,0.2,0.56,-4,17.5,1.456
4.2,0,0.5,0.58,-3.3,17.7,1.1
5.3,0,0.2,0.53,-3.5,17.2,1.435
7,0,1.1,0.49,-3,15.8,1.435
8.3,0,1.1,0.51,-1.2,15.4,1.331
9,0,0.9,0.52,-0.3,14.7,1.294
9.4,0,0.7,0.52,0,14.6,1.1
9.3,0,0.6,0.52,0,14.7,1.185
9.3,0,1.1,0.52,0,14.9,1.111
9.1,0,0.9,0.56,0.7,14.9,1.1
8.6,0,0.6,0.62,1.7,15,1.1
7.8,0,0.5,0.65,1.6,15.2,0.9
6.5,0,0.4,0.68,1,15.5,0.534
5.3,0,0.8,0.7,0.2,15.6,0.543
4.9,0,0.9,0.72,0.2,15.5,0.521
4.4,0,0.7,0.74,0.1,15.3,0.465
3.6,0,1,0.75,-0.4,14.8,0.441
3.7,0,0.2,0.78,0.2,14.9,0.393
3.7,0,0.2,0.77,0,15.3,0.405
3.5,0,0.7,0.84,1,15.2,0.258
4,0,0.5,0.8,0.8,14.5,0.343
3.4,0,0.4,0.82,0.6,14.3,0.5
3.9,0,0.1,0.81,0.9,14,0.327
4,0,0.3,0.82,1.1,13.6,0.288
4.5,0,0.7,0.8,1.3,14.2,0.127
5,0,0.3,0.79,1.6,14.8,0.281
7.2,0,0.6,0.74,2.8,14.5,0.3
8.5,0,0.4,0.6,1.1,13.8,0.427
9.4,0,0.7,0.57,1.2,12.6,0.476
9.3,0,1.1,0.51,-0.3,11.7,0.493
10.1,0,1.3,0.45,-1.3,11.3,0.603
9.8,0,0.8,0.47,-0.9,11.3,0.59
9.3,0,1,0.49,-0.8,11.6,0.533
8.6,0,0.9,0.53,-0.4,11.7,0.486
8.3,0,1.2,0.54,-0.4,11.7,0.435
7.8,0,0.5,0.57,-0.2,11.8,0.403
7,0,0.4,0.6,-0.2,11.6,0.38
6.5,0,0.5,0.63,0,11.9,0.346
6.1,0,0.4,0.64,-0.2,12.1,0.344
5.4,0,0.7,0.67,-0.2,11.8,0.33
6,0,0.9,0.64,-0.3,11.7,0.378
6,0,1.6,0.67,0.3,12.2,0.354
5.6,0,1.6,0.72,0.9,12.7,0.288
5.1,0,2,0.64,-1.1,13,0.499
4.3,0,2,0.51,-4.9,13,0.878
3.7,0,1.5,0.5,-5.7,12.7,0.79
3.4,0,2.5,0.46,-7.1,13.1,1.1
2.7,0,0.8,0.51,-6.4,13,1.1
3.6,0,0.6,0.43,-7.8,13.1,1.1
4.6,0,0.9,0.44,-6.6,13.7,1.099
5.8,0,2.4,0.41,-6.4,13.5,1.206
7.1,0,1.6,0.31,-8.9,13.3,1.726
7.6,0,2.3,0.31,-8.4,12.3,1.541
7.8,0,2.1,0.28,-9.6,11.9,1.629
7.6,0,2.5,0.26,-10.7,11.8,1.959
7.1,0,2.1,0.27,-10.6,11.9,1.716
6.1,0,2,0.29,-10.6,11.8,2.545
5,0,1.7,0.33,-9.9,12,1.587
4.2,0,1.5,0.35,-9.9,11.9,1.725
3.5,0,1.2,0.39,-9.1,12.2,1.788
3,0,0.5,0.41,-8.9,12.5,1.797
2.7,0,0.9,0.41,-9.2,12.2,1.841
1.7,0,0.5,0.47,-8.4,12.1,1.605
0.8,0,0.1,0.51,-8.2,12,1.564
0.3,0,0,0.56,-7.4,12.7,1.741
-0.2,0,1.4,0.57,-7.7,13.2,1.19
-0.5,0,0.7,0.54,-8.6,12.8,1.473
-0.4,0,0.3,0.54,-8.5,12.4,1.64
-0.7,0,0.7,0.62,-7,11.8,1.049
0.1,0,0.5,0.57,-7.4,10.7,1.587
0.4,0,0.7,0.57,-7.1,10.5,1.351
0.2,0,0,0.62,-6.2,10.6,0.701
-1.4,0.2,1.3,0.82,-4,10.8,0.405
-0.9,0,0.1,0.88,-2.6,10.4,0.335
1,0,0.5,0.86,-1,9.5,0.395
0.1,0.8,1.3,0.89,-1.5,8,0.191
0.4,0,1.4,0.89,-1.2,7.9,0.137
1.6,0,1.3,0.88,-0.1,7.4,0.26
2.7,0.2,1,0.86,0.5,8.2,0.339
2.6,0,3.5,0.8,-0.5,10.4,0.346
1.7,0,2,0.69,-3.3,11.9,1.061
1.1,0,2,0.66,-4.5,13.4,1.623
0.4,0,2.8,0.6,-6.4,14.5,3.051
-0.4,0,1.8,0.64,-6.3,15.6,2.151
-1.4,0,3.7,0.48,-11,15.9,3.736
-2.1,0,2.4,0.5,-11.1,15.1,3.645
-2.8,0,2.8,0.47,-12.5,17,3.832
-3.5,0,2.3,0.5,-12.4,17.9,3.803
-4,0,1.4,0.51,-12.6,18.1,3.299
-4.2,0,3.1,0.53,-12.3,18.7,3.033
-4.6,0,2.7,0.53,-12.7,19.3,3.006
-4.7,0,2.8,0.52,-13,20,3.251
-5.2,0,2.6,0.51,-13.7,19.8,3.333
-5.9,0,2.3,0.53,-13.9,19.9,3.113
-6.5,0,1.9,0.52,-14.7,20.9,3.166
-7,0,1.7,0.46,-16.6,22.3,3.473
-6.5,0,2.7,0.4,-17.9,23.5,3.793
-5.4,0,3.1,0.39,-17.2,23.8,3.751
-5,0,2.8,0.35,-18.1,23.4,4.243
-4.2,0,3,0.32,-18.4,22.4,4.213
-3.5,0,2.2,0.29,-19,21.4,4.832
-2.9,0,2.5,0.25,-20.2,21,4.672
-2.8,0,2.9,0.24,-20.6,20.9,4.42
-3.4,0,2.9,0.19,-23.7,21,2.462
-4.5,0,3.2,0.3,-19.5,21.3,5.099
-5.2,0,2.6,0.34,-18.6,22,4.714
-5.5,0,1.9,0.38,-17.6,22.4,4.071
-5.6,0,1,0.42,-16.5,22.7,3.673
-5.5,0,1.4,0.44,-15.8,23.3,3.708
-5.5,0,1.1,0.47,-15,23.4,3.75
-6.4,0,2,0.48,-15.6,23.6,3.495
-6.6,0,2.4,0.46,-16.3,23.8,3.708
-7.1,0,2.7,0.46,-16.7,23.9,3.299
-8,0,1.2,0.51,-16.3,23.9,3
-8.2,0,1,0.48,-17.2,24,2.663
-8.4,0,0.6,0.48,-17.4,24,3.266
-8.9,0,1,0.54,-16.5,24.4,2.813
-8.9,0,0.8,0.49,-17.6,24.9,2.769
-9,0,1,0.37,-21,25.3,4.181
-8.9,0,0.9,0.37,-20.9,25.6,3.873
-7.8,0,1.3,0.33,-21.3,26.2,4.006
-6.6,0,1.4,0.33,-20.2,26.2,3.56
-5.6,0,3.1,0.26,-22.1,26.2,4.814
-4.4,0,3.3,0.26,-21,25.2,5.094
-3.2,0,2.6,0.29,-18.7,24.4,4.796
-2.6,0,2.4,0.31,-17.4,23.7,4.071
-2.6,0,3.1,0.34,-16.3,23,4.618
-2.8,0,2.4,0.36,-15.8,22.8,4.285
-3.4,0,1.9,0.37,-16,22.9,3.678
-4,0,1.4,0.43,-14.7,23.1,3.964
-4.6,0,1.4,0.45,-14.7,23.8,3.382
-4.9,0,1.8,0.46,-14.7,24.3,3.624
-5,0,1.2,0.49,-14,24.1,3.733
-5.4,0,1.2,0.51,-13.9,23.8,3.666
-5.6,0,2.4,0.46,-15.4,23.5,3.999
-6,0,1.2,0.43,-16.5,23.3,3.432
-6.5,0,0.4,0.46,-16.2,23.5,3.375
-6.6,0,1.6,0.5,-15.3,23.6,4.285
-7.1,0,2.3,0.51,-15.5,23.8,4.071
-7.7,0,1.4,0.54,-15.4,23.8,3.708
-8.4,0,0.6,0.56,-15.6,23.7,3.262
-8.7,0,0.6,0.59,-15.2,24,2.272
-8.5,0,0.9,0.54,-16.1,24.5,2.863
-8.2,0,1.7,0.45,-18,25.1,3.299
-7.3,0,1,0.36,-19.8,25.5,3.222
-6.7,0,2.3,0.32,-20.6,25.8,4.245
-4.8,0,1.8,0.31,-19.3,25.5,4.236
-3.6,0,2.8,0.23,-21.7,24.7,5.318
-2.5,0,4.1,0.19,-23,24.2,4.634
-2.3,0,3.5,0.19,-22.8,23.6,3.977
-1.7,0,2.2,0.21,-21.2,23.6,2.967
-2.3,0,3.1,0.27,-18.8,23.8,5.294
-3.5,0,2.4,0.36,-16.4,24,5.128
-4,0,2.2,0.42,-15,24.3,4.232
-4.4,0,1.7,0.44,-14.8,24.4,3.908
-5,0,0.8,0.45,-15.1,24.4,3.708
-5.2,0,1.4,0.42,-16.1,24.4,4.273
-5.3,0,1.7,0.42,-16.2,24.6,4.285
-5.7,0,1.5,0.44,-16,24.6,4.275
-6,0,1.2,0.46,-15.7,24.9,4.432
-6.5,0,0.7,0.48,-15.7,25.3,3.803
-6.9,0,0.8,0.46,-16.6,25.6,3.708
-7.2,0,0.4,0.49,-16.1,25.5,3.537
-7.5,0,0,0.53,-15.4,25.3,2.834
-8.4,0,0.5,0.58,-15.2,25.2,2.646
-8.4,0,0.8,0.57,-15.4,25.3,2.81
-8.7,0,0.8,0.61,-14.8,25,1.701
-8.4,0,0.8,0.6,-14.7,25.3,2.175
-7.5,0,0.6,0.61,-13.7,25.6,2.511
-5.8,0,0.8,0.5,-14.5,25.7,2.158
-4.4,0,0.8,0.41,-15.7,25.4,2.801
-2.7,0,1.9,0.41,-14.1,25.3,2.617
-0.5,0,1.9,0.35,-14.1,24.5,2.929
-0.2,0,2.6,0.28,-16.5,23.8,4.089
0.7,0,2.8,0.27,-16.2,23.6,4.118
0.6,0,1.8,0.33,-13.8,23.3,3.661
-0.2,0,1.1,0.37,-13.1,23,3.548
-0.5,0,0.9,0.4,-12.4,23.4,2.896
-0.7,0,0.1,0.44,-11.4,23,3.072
-1.8,0,1,0.48,-11.3,22.5,2.308
-2.8,0,0.1,0.52,-11.3,22.2,1.705
-4,0,0.9,0.54,-11.9,22.5,1.071
-3.5,0,0.8,0.54,-11.4,22.9,1.906
-3.3,0,1.2,0.54,-11.3,22.3,1.922
-2.5,0,0.1,0.55,-10.3,21.7,2.028
-2,0,0.8,0.57,-9.3,21.5,2.109
-1.8,0,0.8,0.57,-9.2,21.5,2.197
-1.9,0,0.6,0.56,-9.5,21,2.109
-1.7,0,0.4,0.58,-8.8,20.5,1.957
-1.1,0,0.7,0.57,-8.5,20.4,2.029
-0.7,0,0.7,0.58,-7.9,20.4,2.159
-0.4,0,0.4,0.59,-7.4,20.6,1.812
0.1,0,0.6,0.63,-6.1,20.9,1.754
-0.7,0,0.4,0.77,-4.2,21.2,0.268
-0.7,0,0.7,0.84,-3,21,0.147
0.5,0.2,0.8,0.86,-1.5,20.4,0.456
1.9,0,1.6,0.78,-1.5,20.3,0.514
2.5,0,2.7,0.67,-3,20.4,1.172
2.4,0,4.1,0.56,-5.5,20.8,1.33
2,0,3.2,0.38,-10.8,20.8,2.929
1.1,0,2.1,0.38,-11.6,21,3.72
0.2,0,2.1,0.46,-10,21.9,2.568
-0.4,0,1.4,0.48,-10,22.2,2.59
-0.8,0,1.5,0.51,-9.6,22.6,2.425
-1.3,0,2.3,0.54,-9.4,22.9,2.786
-1.9,0,2.4,0.57,-9.3,23,2.727
-2.6,0,1.8,0.53,-10.8,23.7,2.964
-3.5,0,1.4,0.43,-14.3,24.4,3.355
-4.5,0,1.7,0.47,-14.1,24.9,2.945
-5.1,0,2.2,0.48,-14.4,25.5,2.418
-5.5,0,1.5,0.45,-15.5,26.2,2.48
-5.7,0,1,0.44,-16,26.4,2.681
-6,0,1.5,0.44,-16.3,26.3,2.785
-6.5,0,1.1,0.44,-16.7,26.3,2.8
-7,0,0.8,0.43,-17.4,26.8,2.49
-7.2,0,0.9,0.41,-18.2,27.2,2.972
-6.4,0,1.8,0.37,-18.7,27.7,2.374
-5.1,0,2,0.36,-17.8,28.1,2.743
-3.9,0,1.8,0.31,-18.5,28.3,3.015
-2.5,0,1.4,0.22,-21.3,27.5,4.274
-1.5,0,2.7,0.18,-22.8,26.6,5.2
-0.9,0,3.3,0.19,-21.6,26.1,4.323
-0.3,0,3.2,0.22,-19.4,25.9,4.036
-1,0,3.6,0.29,-16.8,25.8,3.773
-1.7,0,2.5,0.33,-15.9,26.3,4.232
-2.3,0,2,0.39,-14.4,26.1,4.194
-2.6,0,1,0.39,-14.6,25.9,3.5
-2.6,0,0.9,0.39,-14.6,25.5,3.496
-2.5,0,1.1,0.43,-13.3,25.9,3.857
-2.8,0,1,0.45,-13.1,25.9,3.129
-3.1,0,0.8,0.47,-12.8,25.9,3
-2.6,0,0.4,0.48,-12.1,25.9,3.071
-3.4,0,0.5,0.53,-11.6,26.2,2.5
-3.8,0,0.5,0.56,-11.3,26.2,2.291
-4,0,0.6,0.55,-11.7,26.8,2.407
-4.4,0,0.9,0.57,-11.6,26.8,2.501
-5.2,0,0.6,0.61,-11.5,26.8,2.303
-5.4,0,0.9,0.61,-11.7,26.7,2.258
-5.5,0,0.3,0.64,-11.2,26.5,1.749
-7.6,0,0.6,0.73,-11.6,26.6,1.035
-6.2,0,0.9,0.68,-11.1,26.7,1.045
-3.8,0,0.6,0.62,-10,27,1.086
-2.1,0,1.2,0.44,-12.7,26.9,1.857
-0.7,0,1.4,0.32,-15.3,26.1,3.126
0.9,0,1.3,0.31,-14.3,25.1,3.152
1.8,0,2.1,0.31,-13.5,24.3,3.657
2,0,2.2,0.32,-13,24.3,3.595
1.7,0,2.4,0.31,-13.6,24.3,3.762
0.8,0,1.9,0.33,-13.6,24.6,3.541
0,0,1.3,0.36,-13.3,25.1,3.416
-0.5,0,1.1,0.4,-12.4,25.4,2.945
-0.8,0,1,0.44,-11.5,25.5,3.066
-1.2,0,0.4,0.48,-10.8,25.5,3.015
-2,0,0.6,0.52,-10.5,25.3,2.274
-2.6,0,0.6,0.54,-10.6,25.2,2.142
-3.4,0,0.8,0.56,-10.9,24.8,2.347
-4.1,0,0.5,0.61,-10.5,24.9,1.819
-4,0,0.8,0.56,-11.5,24.7,2.142
-3.6,0,1.3,0.56,-11.1,24.2,2.225
-4.9,0,0.8,0.64,-10.6,23.8,1.338
-4.5,0,0.2,0.64,-10.2,23.9,1.409
-3.3,0,0.2,0.6,-9.9,23.3,1.786
-4.3,0,0.7,0.66,-9.7,23.2,1.102
-3.5,0,0.4,0.62,-9.7,23.5,1.174
-2.3,0,1.2,0.58,-9.4,23.2,1.23
-0.9,0,0.9,0.56,-8.5,23.7,1.053
0.8,0,0.9,0.5,-8.4,23.7,1.846
2.2,0,1.1,0.49,-7.4,23.1,1.88
4.1,0,0.7,0.47,-6.2,22.3,1.678
4.3,0,1.8,0.47,-6,21.6,1.854
3.7,0,1.5,0.5,-5.7,21.3,1.587
4,0,1.3,0.51,-5.2,21.3,1.457
3.5,0,1,0.54,-4.9,21.3,1.364
3,0,1,0.57,-4.7,21.6,1.1
2.4,0,0.9,0.61,-4.3,21.9,1.141
1.6,0,0.8,0.68,-3.6,21.8,1.1
0.4,0,0.7,0.73,-3.8,21.7,0.735
0,0,0.5,0.75,-3.9,21.8,0.735
-0.5,0,0.7,0.76,-4.2,21.8,0.681
-0.3,0,0.1,0.75,-4.2,21.6,0.69
-0.7,0,0.3,0.75,-4.5,21.3,0.628
-1.2,0,0.3,0.77,-4.7,21.2,0.661
-1.2,0,0.6,0.75,-5,21,0.732
-1.5,0,0.3,0.8,-4.5,20.7,0.586
-1.5,0,0.1,0.79,-4.6,20.4,0.616
-2.5,0,0.4,0.8,-5.4,20.3,0.47
-2.7,0,0.4,0.81,-5.5,20.2,0.497
-2.3,0,0.1,0.81,-5.1,20.2,0.471
-1.4,0,0.2,0.77,-4.9,20.6,0.5
0.6,0,0.4,0.75,-3.3,20.3,0.431
2.5,0,1,0.72,-2,19.8,0.503
4.9,0,1.3,0.64,-1.3,19.3,0.769
6.2,0,1.3,0.52,-2.9,18.5,0.9
6,0,0.8,0.51,-3.3,18,1.245
6.9,0,1.7,0.42,-5.1,17.8,1.719
7.1,0,2,0.36,-6.9,17.9,2.128
6,0,1.2,0.42,-5.9,18.4,1.552
5.3,0,1,0.45,-5.6,19,1.286
4.3,0,0.5,0.51,-4.9,19.3,1.05
2.8,0,0.9,0.56,-5.1,19.5,1.017
2.4,0,0.9,0.53,-6.2,19.7,1.212
2.2,0,0.8,0.54,-6.1,19.9,1.228
1.2,0,0.7,0.59,-5.9,20.3,1.024
0.8,0,0.2,0.63,-5.4,20.1,1.092
-0.4,0,0.4,0.67,-5.7,20.2,0.898
-0.9,0,0.3,0.7,-5.6,19.9,0.754
-1.7,0,0,0.75,-5.5,19.7,0.642
-1.8,0,0.2,0.76,-5.4,19.5,0.598
-1.8,0,0.6,0.74,-5.8,18.9,0.605
-2.1,0,0,0.79,-5.2,18.9,0.435
-1.4,0,0.6,0.76,-5,19.7,0.559
-0.5,0,0.5,0.74,-4.5,19.5,0.572
0.4,0,0.6,0.74,-3.7,19.3,0.6
1.1,0,1,0.74,-3,19.3,0.466
3,0,0.4,0.71,-1.7,19,0.44
5.1,0,0.4,0.63,-1.3,17.4,0.514
6.6,0,0.8,0.59,-0.8,15.7,0.522
7.4,0,1.6,0.58,-0.3,15.4,0.503
8,0,1.8,0.57,0,14.5,0.527
8.2,0,0.9,0.58,0.4,14.6,0.511
7.8,0,0.6,0.61,0.7,14.7,0.477
7.1,0,0.6,0.64,0.7,14.5,0.5
6.5,0,0.4,0.67,0.8,14.2,0.369
6,0,1.1,0.7,0.9,13.1,0.35
5,0,0.8,0.72,0.3,12.9,0.311
4.8,0,0.2,0.75,0.7,12.9,0.329
4.4,0,0.3,0.77,0.7,12.9,0.313
3.2,0,1.1,0.81,0.2,12.5,0.268
2.5,0,1.4,0.82,-0.2,11.9,0.252
2.7,0,0.4,0.81,-0.2,11.7,0.273
3.2,0,0.5,0.8,0,11.7,0.287
2.7,0,0.9,0.83,0,10.9,0.249
3,0,0.5,0.84,0.5,10.3,0.257
3.5,0,0.6,0.82,0.7,10.4,0.28
3.7,0,0.9,0.83,1,10.9,0.254
4.5,0,0.6,0.77,0.8,11.2,0.273
5.2,0,1.6,0.71,0.3,11.7,0.5
6,0,1.2,0.66,0.1,11.9,0.6
6.8,0,2.1,0.57,-1.1,11.6,0.566
8,0,2.9,0.36,-6.1,11,1.196
8.6,0,3.2,0.36,-5.6,10.3,1.039
8.4,0,3.5,0.36,-5.8,10.4,1.168
7.2,0,4,0.42,-4.8,10.8,1.082
5.9,0,4.7,0.41,-6.3,11.2,1.927
4.5,0,3.5,0.47,-5.8,11.6,1.83
3.5,0,3.1,0.55,-4.7,12.1,1.718
3,0,2,0.55,-5.1,12.2,1.938
2.5,0,2.1,0.53,-6.1,12.6,2.506
2,0,2.2,0.52,-6.8,13.4,3
1.6,0,2,0.53,-6.9,13.9,3.233
1.3,0,1.5,0.54,-7,14.1,3.416
1.1,0,1.3,0.57,-6.4,14,3.158
0.7,0,1.3,0.6,-6.1,13.9,2.381
-0.3,0,1.9,0.69,-5.3,14.4,2.262
-0.6,0,0.5,0.75,-4.4,14.6,1.81
-0.7,0,1.2,0.72,-5.1,14.7,1.814
-0.8,0,1.8,0.69,-5.7,15.2,2.218
-0.9,0,1,0.69,-5.8,15.6,2.164
-1.3,0,1.9,0.75,-5.1,16.8,1.752
-1.5,0,1.1,0.7,-6.2,17.4,1.726
-0.7,0,1.3,0.5,-9.8,17.8,1.1
0,0,1.4,0.45,-10.5,18.3,2.223
1.1,0,1.7,0.42,-10.4,18.5,2.636
3,0,1.9,0.38,-9.9,17.9,2.953
3,0,3.9,0.4,-9.3,17.6,3.129
3.7,0,3,0.42,-8,17.1,2.693
4.3,0,2.6,0.42,-7.5,16.9,2.977
4.1,0,2.5,0.4,-8.3,17.1,3.433
3.4,0,1.5,0.41,-8.6,16.9,3.815
3,0,1.3,0.44,-8,17.2,3.189
2.4,0,1.3,0.47,-7.7,17.8,2.869
2,0,0.5,0.5,-7.3,17.8,2.693
1,0,0.4,0.52,-7.7,18.2,2.291
0.1,0,0.6,0.57,-7.4,18.4,2.14
-0.5,0,0.1,0.6,-7.3,18.7,2.105
-1.3,0,1.1,0.62,-7.6,18.9,1.88
-1.7,0,0.7,0.65,-7.4,18.7,2.001
-1.5,0,0.2,0.66,-7,19.1,1.867
-1.9,0,0.7,0.68,-7,19.7,1.715
-1.9,0,0.4,0.68,-7,19.3,1.718
-2.1,0,0.2,0.71,-6.6,19.2,1.808
-2.3,0,0.9,0.72,-6.6,18.9,1.778
-1.6,0,0.4,0.73,-5.8,19.5,2.393
-1.5,0,0.3,0.73,-5.7,19.8,1.705
-0.7,0,0.4,0.7,-5.5,20.2,1.716
0.6,0,0.3,0.68,-4.6,20.5,1.365
3.4,0,0.2,0.62,-3.2,20.3,1.887
3.4,0,1,0.61,-3.4,19.3,1.369
5.5,0,0.8,0.55,-2.8,18.4,1.962
6.5,0,2.2,0.58,-1.1,17.3,1.835
6.4,0,2,0.6,-0.8,16.9,1.687
6.7,0,1.2,0.61,-0.3,16.9,1.389
6.1,0,1.3,0.64,-0.2,17.2,1.19
5.2,0,0.5,0.67,-0.4,17.5,1.159
4.5,0,1,0.69,-0.7,17.6,1.035
3.7,0,0.5,0.72,-0.8,17.3,1.1
3,0,0.2,0.74,-1.1,16.9,0.714
2.9,0,0.1,0.76,-0.9,17.4,0.689
2,0,0.7,0.77,-1.6,17.6,0.635
1.6,0,0.3,0.78,-1.8,17.3,0.672
0.8,0,0,0.83,-1.7,17.2,0.547
0.8,0,0.8,0.81,-2,17.4,0.663
0.8,0,0,0.81,-2,17.8,0.606
0.3,0,0,0.82,-2.4,17.4,0.586
-0.4,0,0,0.86,-2.4,17.3,0.449
0,0,0.2,0.84,-2.3,17,0.536
-0.8,0,0.3,0.87,-2.6,16.8,0.412
-0.5,0,0,0.86,-2.5,16.6,0.491
-0.4,0,0.3,0.86,-2.4,16.7,0.472
